datefly,odor_pair_str,correlation,odor_pair
2019-09-12/1,"eb, t2h",0.215778998432256,"eb, t2h"
2019-09-12/2,"eb, t2h",0.20329908704603428,"eb, t2h"
2019-03-07/2,"eb, va",0.032472765722463603,"eb, va"
2019-03-06/3,"ep, MethOct",-0.04866307772902689,"ep, MethOct"
2019-04-26/4,"ep, MethOct",0.06676123628749564,"ep, MethOct"
2019-05-09/4,"ep, MethOct",0.06516461996063361,"ep, MethOct"
2019-05-09/5,"ep, MethOct",0.06367547733865575,"ep, MethOct"
2018-10-21/1,"ep, ep",1.0,"ep, ep"
2019-03-06/3,"ep, ep",1.0,"ep, ep"
2019-04-26/4,"ep, ep",1.0,"ep, ep"
2019-05-09/4,"ep, ep",1.0,"ep, ep"
2019-05-09/5,"ep, ep",1.0,"ep, ep"
2019-05-23/2,"ep, ep",1.0,"ep, ep"
2019-05-24/1,"ep, ep",1.0,"ep, ep"
2019-05-24/3,"ep, ep",1.0,"ep, ep"
2019-05-24/4,"ep, ep",1.0,"ep, ep"
2019-07-19/2,"ep, ep",1.0,"ep, ep"
2019-09-12/1,"ep, ep",1.0,"ep, ep"
2019-09-12/2,"ep, ep",1.0,"ep, ep"
2019-04-26/4,"ep, eug",-0.02745218420394635,"ep, eug"
2019-05-09/4,"ep, eug",-0.018976504018415108,"ep, eug"
2019-05-09/5,"ep, eug",0.009307267940446007,"ep, eug"
2019-03-06/3,"ep, ms",0.20738041961404186,"ep, ms"
2019-04-26/4,"ep, ms",-0.05122324439649728,"ep, ms"
2019-05-24/1,"ep, ms",0.002525284076795198,"ep, ms"
2019-05-24/3,"ep, ms",-0.03582047336070038,"ep, ms"
2019-05-24/4,"ep, ms",-0.008087843634373204,"ep, ms"
2019-05-23/2,"ep, pa",0.1474390836339029,"ep, pa"
2019-05-24/1,"ep, pa",0.07343721697022598,"ep, pa"
2019-05-24/3,"ep, pa",0.06943429135203005,"ep, pa"
2019-05-24/4,"ep, pa",0.1676160251983535,"ep, pa"
2019-07-19/2,"ep, t2h",0.007133111839411788,"ep, t2h"
2019-09-12/1,"ep, t2h",0.14301550301878763,"ep, t2h"
2019-09-12/2,"ep, t2h",0.1089678343823296,"ep, t2h"
2019-05-09/4,"ep, va",-0.04413164597538555,"ep, va"
2019-05-09/5,"ep, va",0.019184385577200813,"ep, va"
2019-07-19/2,"ep, va",0.0332927499948924,"ep, va"
2019-05-09/4,"eug, 1p3ol",0.25414584366402404,"eug, 1p3ol"
2019-05-09/5,"eug, 1p3ol",0.024904498991505153,"eug, 1p3ol"
2019-03-07/2,"eug, ECin",0.09032854927999001,"eug, ECin"
2019-04-26/4,"eug, MethOct",0.055746187674912795,"eug, MethOct"
2019-05-09/4,"eug, MethOct",0.19955498734274058,"eug, MethOct"
2019-05-09/5,"eug, MethOct",0.008749654272268592,"eug, MethOct"
2019-03-07/2,"eug, eug",1.0,"eug, eug"
2019-04-26/4,"eug, eug",1.0,"eug, eug"
2019-05-09/4,"eug, eug",1.0,"eug, eug"
2019-05-09/5,"eug, eug",1.0,"eug, eug"
2019-05-24/4,"eug, eug",1.0,"eug, eug"
2019-03-07/2,"eug, va",0.06551151891816798,"eug, va"
2019-05-09/4,"eug, va",0.06792162635939003,"eug, va"
2019-05-09/5,"eug, va",0.021405700667775807,"eug, va"
2019-05-24/4,"eug, va",0.1984708288933179,"eug, va"
2019-03-06/3,"g-6lac, g-6lac",1.0,"g-6lac, g-6lac"
2019-03-07/2,"g-6lac, g-6lac",1.0,"g-6lac, g-6lac"
2018-10-21/1,"ms, ms",1.0,"ms, ms"
2019-03-06/3,"ms, ms",1.0,"ms, ms"
2019-03-07/2,"ms, ms",1.0,"ms, ms"
2019-04-26/4,"ms, ms",1.0,"ms, ms"
2019-05-24/1,"ms, ms",1.0,"ms, ms"
2019-05-24/3,"ms, ms",1.0,"ms, ms"
2019-05-24/4,"ms, ms",1.0,"ms, ms"
2019-07-19/2,"ms, ms",1.0,"ms, ms"
2019-09-12/1,"ms, ms",1.0,"ms, ms"
2019-09-12/2,"ms, ms",1.0,"ms, ms"
2018-10-21/1,"ms, pa",0.031013070096610806,"ms, pa"
2019-05-24/1,"ms, pa",0.006375563657129546,"ms, pa"
2019-05-24/3,"ms, pa",-0.03752672761138398,"ms, pa"
2019-05-24/4,"ms, pa",0.027546200280624045,"ms, pa"
2019-07-19/2,"ms, pa",0.16022637515799076,"ms, pa"
2019-09-12/1,"ms, pa",0.23695298598279657,"ms, pa"
2019-09-12/2,"ms, pa",0.07052706468101677,"ms, pa"
2019-03-07/2,"ms, va",-0.031472869351035104,"ms, va"
2019-09-12/1,"ms, va",0.10388195251788446,"ms, va"
2019-09-12/2,"ms, va",-0.01747923368715565,"ms, va"
2018-10-21/1,"pa, pa",1.0,"pa, pa"
2019-03-06/4,"pa, pa",1.0,"pa, pa"
2019-05-09/4,"pa, pa",1.0,"pa, pa"
2019-05-09/5,"pa, pa",1.0,"pa, pa"
2019-05-23/2,"pa, pa",1.0,"pa, pa"
2019-05-24/1,"pa, pa",1.0,"pa, pa"
2019-05-24/3,"pa, pa",1.0,"pa, pa"
2019-05-24/4,"pa, pa",1.0,"pa, pa"
2019-07-19/2,"pa, pa",1.0,"pa, pa"
2019-09-12/1,"pa, pa",1.0,"pa, pa"
2019-09-12/2,"pa, pa",1.0,"pa, pa"
2018-10-21/1,"pa, t2h",-0.05733034295763151,"pa, t2h"
2019-05-09/4,"pa, t2h",-0.031055386924855766,"pa, t2h"
2019-05-09/5,"pa, t2h",-0.031922345181445655,"pa, t2h"
2019-03-06/4,"pa, va",-0.05999139309020074,"pa, va"
2019-05-09/4,"pa, va",0.006261962815792832,"pa, va"
2019-09-12/1,"pa, va",0.018468485540812818,"pa, va"
2019-09-12/2,"pa, va",0.3461611755143871,"pa, va"
2018-10-21/1,"t2h, t2h",1.0,"t2h, t2h"
2019-05-09/4,"t2h, t2h",1.0,"t2h, t2h"
2019-05-09/5,"t2h, t2h",1.0,"t2h, t2h"
2019-05-24/4,"t2h, t2h",1.0,"t2h, t2h"
2019-07-19/2,"t2h, t2h",1.0,"t2h, t2h"
2019-09-12/1,"t2h, t2h",1.0,"t2h, t2h"
2019-09-12/2,"t2h, t2h",1.0,"t2h, t2h"
2018-10-21/1,"t2h, va",0.4059309796041465,"t2h, va"
2019-05-09/4,"t2h, va",0.17958240184805352,"t2h, va"
2019-05-24/4,"t2h, va",0.24999344403438362,"t2h, va"
2019-07-19/2,"t2h, va",0.4338633603494475,"t2h, va"
2018-10-21/1,"va, va",1.0,"va, va"
2019-03-06/4,"va, va",1.0,"va, va"
2019-03-07/2,"va, va",1.0,"va, va"
2019-05-09/4,"va, va",1.0,"va, va"
2019-05-09/5,"va, va",1.0,"va, va"
2019-05-24/4,"va, va",1.0,"va, va"
2019-07-19/2,"va, va",1.0,"va, va"
2019-09-12/1,"va, va",1.0,"va, va"
2019-09-12/2,"va, va",1.0,"va, va"
2022-10-10/1,"1-5ol, 1-5ol",1.0,"1-5ol, 1-5ol"
2022-10-10/2,"1-5ol, 1-5ol",1.0,"1-5ol, 1-5ol"
2022-10-11/1,"1-5ol, 1-5ol",1.0,"1-5ol, 1-5ol"
2022-11-10/1,"1-5ol, 1-5ol",1.0,"1-5ol, 1-5ol"
2022-10-10/1,"1-5ol, 1-6ol",0.7639946129032106,"1-5ol, 1-6ol"
2022-10-10/2,"1-5ol, 1-6ol",0.8114501535881395,"1-5ol, 1-6ol"
2022-10-11/1,"1-5ol, 1-6ol",0.48482401491111693,"1-5ol, 1-6ol"
2022-11-10/1,"1-5ol, 1-6ol",0.7137224272348329,"1-5ol, 1-6ol"
2022-10-10/1,"1-5ol, 1-8ol",0.4209199128242951,"1-5ol, 1-8ol"
2022-10-10/2,"1-5ol, 1-8ol",0.4503231415158979,"1-5ol, 1-8ol"
2022-10-11/1,"1-5ol, 1-8ol",0.31632522539409136,"1-5ol, 1-8ol"
2022-11-10/1,"1-5ol, 1-8ol",0.4948754303887516,"1-5ol, 1-8ol"
2022-10-10/1,"1-5ol, 2-but",0.063235441726048,"1-5ol, 2-but"
2022-10-10/2,"1-5ol, 2-but",0.017580092959054605,"1-5ol, 2-but"
2022-10-11/1,"1-5ol, 2-but",0.18389345850750272,"1-5ol, 2-but"
2022-11-10/1,"1-5ol, 2-but",0.004269364077988835,"1-5ol, 2-but"
2022-10-10/1,"1-5ol, 2h",0.1453030678699867,"1-5ol, 2h"
2022-10-10/2,"1-5ol, 2h",0.0662643539305916,"1-5ol, 2h"
2022-10-11/1,"1-5ol, 2h",0.1283123415565045,"1-5ol, 2h"
2022-11-10/1,"1-5ol, 2h",-0.016845609063571132,"1-5ol, 2h"
2022-10-10/1,"1-5ol, 6al",0.5278382811110485,"1-5ol, 6al"
2022-10-10/2,"1-5ol, 6al",0.43072639164735516,"1-5ol, 6al"
2022-10-11/1,"1-5ol, 6al",0.3242516795212631,"1-5ol, 6al"
2022-11-10/1,"1-5ol, 6al",0.4348993108814503,"1-5ol, 6al"
2022-10-10/1,"1-5ol, B-cit",0.08493889890914019,"1-5ol, B-cit"
2022-10-10/2,"1-5ol, B-cit",0.12910146809066636,"1-5ol, B-cit"
2022-10-11/1,"1-5ol, B-cit",0.0233195271321488,"1-5ol, B-cit"
2022-11-10/1,"1-5ol, B-cit",-0.0457711315658611,"1-5ol, B-cit"
2022-10-10/1,"1-5ol, IaA",0.00132530041277501,"1-5ol, IaA"
2022-10-10/2,"1-5ol, IaA",-0.06757885321854507,"1-5ol, IaA"
2022-10-11/1,"1-5ol, IaA",0.05594034233772316,"1-5ol, IaA"
2022-11-10/1,"1-5ol, IaA",-0.05220190519484458,"1-5ol, IaA"
2022-10-10/1,"1-5ol, Lin",0.03393639623518596,"1-5ol, Lin"
2022-10-10/2,"1-5ol, Lin",-0.025076532165265064,"1-5ol, Lin"
2022-10-11/1,"1-5ol, Lin",-0.053298061636382954,"1-5ol, Lin"
2022-11-10/1,"1-5ol, Lin",-0.03116866331491419,"1-5ol, Lin"
2022-10-10/1,"1-5ol, aa",-0.0681155795164261,"1-5ol, aa"
2022-10-10/2,"1-5ol, aa",-0.055966789933784566,"1-5ol, aa"
2022-10-11/1,"1-5ol, aa",-0.1118625710248855,"1-5ol, aa"
2022-11-10/1,"1-5ol, aa",-0.14525291579683763,"1-5ol, aa"
2022-10-10/1,"1-5ol, benz",0.2802152164568332,"1-5ol, benz"
2022-10-10/2,"1-5ol, benz",0.21058325402933176,"1-5ol, benz"
2022-10-11/1,"1-5ol, benz",0.14696981006358034,"1-5ol, benz"
2022-11-10/1,"1-5ol, benz",0.14473869784929838,"1-5ol, benz"
2022-10-10/1,"1-5ol, eb",0.060468472490189606,"1-5ol, eb"
2022-10-10/2,"1-5ol, eb",0.010907934715458811,"1-5ol, eb"
2022-10-11/1,"1-5ol, eb",0.3174113945695247,"1-5ol, eb"
2022-11-10/1,"1-5ol, eb",0.059229105365991574,"1-5ol, eb"
2022-10-10/1,"1-5ol, ep",0.08250201243576716,"1-5ol, ep"
2022-10-10/2,"1-5ol, ep",0.019837260156809977,"1-5ol, ep"
2022-10-11/1,"1-5ol, ep",0.25071892846880284,"1-5ol, ep"
2022-11-10/1,"1-5ol, ep",0.0982831874134994,"1-5ol, ep"
2022-10-10/1,"1-5ol, ms",-0.025480641139600246,"1-5ol, ms"
2022-10-10/2,"1-5ol, ms",-0.039270337437507186,"1-5ol, ms"
2022-10-11/1,"1-5ol, ms",0.029342012809549955,"1-5ol, ms"
2022-11-10/1,"1-5ol, ms",-0.018260677389327018,"1-5ol, ms"
2022-10-10/1,"1-5ol, pa",0.05608130342899198,"1-5ol, pa"
2022-10-10/2,"1-5ol, pa",-0.035997776938216486,"1-5ol, pa"
2022-10-11/1,"1-5ol, pa",0.17414708494573683,"1-5ol, pa"
2022-11-10/1,"1-5ol, pa",0.07646492651750836,"1-5ol, pa"
2022-10-10/1,"1-5ol, t2h",0.28983469108258886,"1-5ol, t2h"
2022-10-10/2,"1-5ol, t2h",0.27181582958153494,"1-5ol, t2h"
2022-10-11/1,"1-5ol, t2h",0.40544652129146863,"1-5ol, t2h"
2022-11-10/1,"1-5ol, t2h",0.37641794598891276,"1-5ol, t2h"
2022-10-10/1,"1-5ol, va",-0.1200052848260893,"1-5ol, va"
2022-10-10/2,"1-5ol, va",-0.05093811600562481,"1-5ol, va"
2022-10-11/1,"1-5ol, va",-0.12757008250733093,"1-5ol, va"
2022-11-10/1,"1-5ol, va",-0.12004053487683297,"1-5ol, va"
2022-09-21/1,"1-6ol, 1-6ol",1.0,"1-6ol, 1-6ol"
2022-09-22/2,"1-6ol, 1-6ol",1.0,"1-6ol, 1-6ol"
2022-09-26/1,"1-6ol, 1-6ol",1.0,"1-6ol, 1-6ol"
2022-09-26/3,"1-6ol, 1-6ol",1.0,"1-6ol, 1-6ol"
2022-10-10/1,"1-6ol, 1-6ol",1.0,"1-6ol, 1-6ol"
2022-10-10/2,"1-6ol, 1-6ol",1.0,"1-6ol, 1-6ol"
2022-10-11/1,"1-6ol, 1-6ol",1.0,"1-6ol, 1-6ol"
2022-11-10/1,"1-6ol, 1-6ol",1.0,"1-6ol, 1-6ol"
2022-10-10/1,"1-6ol, 1-8ol",0.5580622981716742,"1-6ol, 1-8ol"
2022-10-10/2,"1-6ol, 1-8ol",0.49207893342971465,"1-6ol, 1-8ol"
2022-10-11/1,"1-6ol, 1-8ol",0.4107345408511931,"1-6ol, 1-8ol"
2022-11-10/1,"1-6ol, 1-8ol",0.5763623581368591,"1-6ol, 1-8ol"
2022-09-21/1,"1-6ol, 1p3ol",-0.07154733310983685,"1-6ol, 1p3ol"
2022-09-22/2,"1-6ol, 1p3ol",-0.16160716228173255,"1-6ol, 1p3ol"
2022-09-26/1,"1-6ol, 1p3ol",-0.05376474727419156,"1-6ol, 1p3ol"
2022-09-26/3,"1-6ol, 1p3ol",-0.05557095780265797,"1-6ol, 1p3ol"
2022-09-21/1,"1-6ol, 2-but",-0.08673185447214649,"1-6ol, 2-but"
2022-09-22/2,"1-6ol, 2-but",-0.11690848972337009,"1-6ol, 2-but"
2022-09-26/1,"1-6ol, 2-but",-0.054770359502522625,"1-6ol, 2-but"
2022-09-26/3,"1-6ol, 2-but",-0.07581946366977399,"1-6ol, 2-but"
2022-10-10/1,"1-6ol, 2-but",0.0018569625502251608,"1-6ol, 2-but"
2022-10-10/2,"1-6ol, 2-but",-0.03161369907648859,"1-6ol, 2-but"
2022-10-11/1,"1-6ol, 2-but",0.08168408723060416,"1-6ol, 2-but"
2022-11-10/1,"1-6ol, 2-but",-0.07050536708876498,"1-6ol, 2-but"
2022-10-10/1,"1-6ol, 2h",0.10013102070403179,"1-6ol, 2h"
2022-10-10/2,"1-6ol, 2h",0.14459049558254478,"1-6ol, 2h"
2022-10-11/1,"1-6ol, 2h",0.33589196013102907,"1-6ol, 2h"
2022-11-10/1,"1-6ol, 2h",0.06301491290744443,"1-6ol, 2h"
2022-10-10/1,"1-6ol, 6al",0.34853022745301176,"1-6ol, 6al"
2022-10-10/2,"1-6ol, 6al",0.36004045799364937,"1-6ol, 6al"
2022-10-11/1,"1-6ol, 6al",0.3280964158086489,"1-6ol, 6al"
2022-11-10/1,"1-6ol, 6al",0.37115962489804,"1-6ol, 6al"
2022-10-10/1,"1-6ol, B-cit",0.11869728437938798,"1-6ol, B-cit"
2022-10-10/2,"1-6ol, B-cit",0.12408495519301999,"1-6ol, B-cit"
2022-10-11/1,"1-6ol, B-cit",0.10222682200993805,"1-6ol, B-cit"
2022-11-10/1,"1-6ol, B-cit",0.02625540038985885,"1-6ol, B-cit"
2022-09-21/1,"1-6ol, ECin",-0.08412251727620768,"1-6ol, ECin"
2022-09-22/2,"1-6ol, ECin",-0.10868393755530792,"1-6ol, ECin"
2022-09-26/1,"1-6ol, ECin",-0.05308537501080046,"1-6ol, ECin"
2022-09-26/3,"1-6ol, ECin",-0.026106291009321936,"1-6ol, ECin"
2022-10-10/1,"1-6ol, IaA",-0.03508662940532492,"1-6ol, IaA"
2022-10-10/2,"1-6ol, IaA",-0.03721450815825755,"1-6ol, IaA"
2022-10-11/1,"1-6ol, IaA",0.13403301884825192,"1-6ol, IaA"
2022-11-10/1,"1-6ol, IaA",-0.0703091144063448,"1-6ol, IaA"
2022-10-10/1,"1-6ol, Lin",0.09971058777343966,"1-6ol, Lin"
2022-10-10/2,"1-6ol, Lin",0.004226117775180449,"1-6ol, Lin"
2022-10-11/1,"1-6ol, Lin",0.11051860307592198,"1-6ol, Lin"
2022-11-10/1,"1-6ol, Lin",0.03519278469646003,"1-6ol, Lin"
2022-09-21/1,"1-6ol, MethOct",-0.041822464192530884,"1-6ol, MethOct"
2022-09-22/2,"1-6ol, MethOct",-0.10876150500133641,"1-6ol, MethOct"
2022-09-26/1,"1-6ol, MethOct",-0.10072053113777191,"1-6ol, MethOct"
2022-09-26/3,"1-6ol, MethOct",-0.009435206512534489,"1-6ol, MethOct"
2022-09-21/1,"1-6ol, PropAc",-0.046352192770058975,"1-6ol, PropAc"
2022-09-22/2,"1-6ol, PropAc",-0.07337124181970522,"1-6ol, PropAc"
2022-09-26/1,"1-6ol, PropAc",0.024287863820062983,"1-6ol, PropAc"
2022-09-26/3,"1-6ol, PropAc",-0.06330190251479273,"1-6ol, PropAc"
2022-10-10/1,"1-6ol, aa",-0.07181658282955561,"1-6ol, aa"
2022-10-10/2,"1-6ol, aa",-0.06125103560363576,"1-6ol, aa"
2022-10-11/1,"1-6ol, aa",-0.2066257811542167,"1-6ol, aa"
2022-11-10/1,"1-6ol, aa",-0.11224460935781289,"1-6ol, aa"
2022-09-21/1,"1-6ol, benz",-0.003411963276245933,"1-6ol, benz"
2022-09-22/2,"1-6ol, benz",0.04725790930214879,"1-6ol, benz"
2022-09-26/1,"1-6ol, benz",0.003591540289786588,"1-6ol, benz"
2022-09-26/3,"1-6ol, benz",0.05340045278551919,"1-6ol, benz"
2022-10-10/1,"1-6ol, benz",0.1950680133804168,"1-6ol, benz"
2022-10-10/2,"1-6ol, benz",0.14111141964262353,"1-6ol, benz"
2022-10-11/1,"1-6ol, benz",0.11398754319183824,"1-6ol, benz"
2022-11-10/1,"1-6ol, benz",0.044992948707509806,"1-6ol, benz"
2022-09-21/1,"1-6ol, d-dlac",0.12403153203968853,"1-6ol, d-dlac"
2022-09-22/2,"1-6ol, d-dlac",0.028824293949364366,"1-6ol, d-dlac"
2022-09-26/1,"1-6ol, d-dlac",0.01538946812767783,"1-6ol, d-dlac"
2022-09-26/3,"1-6ol, d-dlac",0.16567228827232128,"1-6ol, d-dlac"
2022-10-10/1,"1-6ol, eb",-0.0014970575399291253,"1-6ol, eb"
2022-10-10/2,"1-6ol, eb",-0.04561722327774831,"1-6ol, eb"
2022-10-11/1,"1-6ol, eb",0.15355931082166108,"1-6ol, eb"
2022-11-10/1,"1-6ol, eb",0.012583310912764434,"1-6ol, eb"
2022-10-10/1,"1-6ol, ep",0.014591422208861227,"1-6ol, ep"
2022-10-10/2,"1-6ol, ep",-0.05124799835871907,"1-6ol, ep"
2022-10-11/1,"1-6ol, ep",0.2088231496162276,"1-6ol, ep"
2022-11-10/1,"1-6ol, ep",0.016856585749433606,"1-6ol, ep"
2022-09-26/1,"1-6ol, eug",-0.10160988981553576,"1-6ol, eug"
2022-09-26/3,"1-6ol, eug",-0.060766192638118444,"1-6ol, eug"
2022-09-21/1,"1-6ol, g-6lac",-0.0014699142950549415,"1-6ol, g-6lac"
2022-09-22/2,"1-6ol, g-6lac",0.0736425076056556,"1-6ol, g-6lac"
2022-09-26/1,"1-6ol, g-6lac",0.019371136830876767,"1-6ol, g-6lac"
2022-09-26/3,"1-6ol, g-6lac",0.12343757495161045,"1-6ol, g-6lac"
2022-10-10/1,"1-6ol, ms",-0.028590055001786352,"1-6ol, ms"
2022-10-10/2,"1-6ol, ms",-0.040684371258260965,"1-6ol, ms"
2022-10-11/1,"1-6ol, ms",-0.0735061266315149,"1-6ol, ms"
2022-11-10/1,"1-6ol, ms",-0.010892858904286928,"1-6ol, ms"
2022-10-10/1,"1-6ol, pa",0.09285813604846804,"1-6ol, pa"
2022-10-10/2,"1-6ol, pa",0.027636275235012442,"1-6ol, pa"
2022-10-11/1,"1-6ol, pa",0.2553875517926054,"1-6ol, pa"
2022-11-10/1,"1-6ol, pa",0.16085699436115353,"1-6ol, pa"
2022-10-10/1,"1-6ol, t2h",0.21941643569361347,"1-6ol, t2h"
2022-10-10/2,"1-6ol, t2h",0.280786953951798,"1-6ol, t2h"
2022-10-11/1,"1-6ol, t2h",0.2001066655239757,"1-6ol, t2h"
2022-11-10/1,"1-6ol, t2h",0.3393012463922235,"1-6ol, t2h"
2022-10-10/1,"1-6ol, va",-0.13039494162533782,"1-6ol, va"
2022-10-10/2,"1-6ol, va",-0.060903294885052084,"1-6ol, va"
2022-10-11/1,"1-6ol, va",-0.1175046626226639,"1-6ol, va"
2022-11-10/1,"1-6ol, va",-0.08978166954161582,"1-6ol, va"
2022-10-10/1,"1-8ol, 1-8ol",1.0,"1-8ol, 1-8ol"
2022-10-10/2,"1-8ol, 1-8ol",1.0,"1-8ol, 1-8ol"
2022-10-11/1,"1-8ol, 1-8ol",1.0,"1-8ol, 1-8ol"
2022-11-10/1,"1-8ol, 1-8ol",1.0,"1-8ol, 1-8ol"
2022-10-10/1,"1-8ol, 2-but",0.07193716242444803,"1-8ol, 2-but"
2022-10-10/2,"1-8ol, 2-but",0.10755023801472963,"1-8ol, 2-but"
2022-10-11/1,"1-8ol, 2-but",0.059867393601948815,"1-8ol, 2-but"
2022-11-10/1,"1-8ol, 2-but",0.053183139562028026,"1-8ol, 2-but"
2022-10-10/1,"1-8ol, 2h",0.057318380262842195,"1-8ol, 2h"
2022-10-10/2,"1-8ol, 2h",0.010065682060831582,"1-8ol, 2h"
2022-10-11/1,"1-8ol, 2h",0.07154033015973837,"1-8ol, 2h"
2022-11-10/1,"1-8ol, 2h",0.05301869346884236,"1-8ol, 2h"
2022-10-10/1,"1-8ol, 6al",0.20881477198593446,"1-8ol, 6al"
2022-10-10/2,"1-8ol, 6al",0.13933362545337735,"1-8ol, 6al"
2022-10-11/1,"1-8ol, 6al",0.3459187239254722,"1-8ol, 6al"
2022-11-10/1,"1-8ol, 6al",0.32282940596818865,"1-8ol, 6al"
2022-10-10/1,"1-8ol, B-cit",0.3350426336466633,"1-8ol, B-cit"
2022-10-10/2,"1-8ol, B-cit",0.4234623489805607,"1-8ol, B-cit"
2022-10-11/1,"1-8ol, B-cit",0.45205093829200294,"1-8ol, B-cit"
2022-11-10/1,"1-8ol, B-cit",0.1819737562723911,"1-8ol, B-cit"
2022-10-10/1,"1-8ol, IaA",-0.03236842285580033,"1-8ol, IaA"
2022-10-10/2,"1-8ol, IaA",-0.04233019042621211,"1-8ol, IaA"
2022-10-11/1,"1-8ol, IaA",-0.0328661110520021,"1-8ol, IaA"
2022-11-10/1,"1-8ol, IaA",-0.05753708255407841,"1-8ol, IaA"
2022-10-10/1,"1-8ol, Lin",0.323542328011571,"1-8ol, Lin"
2022-10-10/2,"1-8ol, Lin",0.1956399932517756,"1-8ol, Lin"
2022-10-11/1,"1-8ol, Lin",0.3176810974406383,"1-8ol, Lin"
2022-11-10/1,"1-8ol, Lin",0.09580227353628279,"1-8ol, Lin"
2022-10-10/1,"1-8ol, aa",-0.004001827963660887,"1-8ol, aa"
2022-10-10/2,"1-8ol, aa",-0.013987467102666296,"1-8ol, aa"
2022-10-11/1,"1-8ol, aa",0.002282724080288401,"1-8ol, aa"
2022-11-10/1,"1-8ol, aa",-0.04521375610339984,"1-8ol, aa"
2022-10-10/1,"1-8ol, benz",0.07857511899240399,"1-8ol, benz"
2022-10-10/2,"1-8ol, benz",0.04646056270233656,"1-8ol, benz"
2022-10-11/1,"1-8ol, benz",0.0433095729181574,"1-8ol, benz"
2022-11-10/1,"1-8ol, benz",0.02103621773019837,"1-8ol, benz"
2022-10-10/1,"1-8ol, eb",0.004080054656892984,"1-8ol, eb"
2022-10-10/2,"1-8ol, eb",0.013931161917262402,"1-8ol, eb"
2022-10-11/1,"1-8ol, eb",0.1280263210230178,"1-8ol, eb"
2022-11-10/1,"1-8ol, eb",0.09911123366252916,"1-8ol, eb"
2022-10-10/1,"1-8ol, ep",0.036049604325532836,"1-8ol, ep"
2022-10-10/2,"1-8ol, ep",0.04697462895850202,"1-8ol, ep"
2022-10-11/1,"1-8ol, ep",0.07349281115783124,"1-8ol, ep"
2022-11-10/1,"1-8ol, ep",0.14326985645462242,"1-8ol, ep"
2022-10-10/1,"1-8ol, ms",0.029050852407366046,"1-8ol, ms"
2022-10-10/2,"1-8ol, ms",0.045786507415165545,"1-8ol, ms"
2022-10-11/1,"1-8ol, ms",0.037379392915319776,"1-8ol, ms"
2022-11-10/1,"1-8ol, ms",0.001922592855207239,"1-8ol, ms"
2022-10-10/1,"1-8ol, pa",0.08185471884280304,"1-8ol, pa"
2022-10-10/2,"1-8ol, pa",-0.009625335999648321,"1-8ol, pa"
2022-10-11/1,"1-8ol, pa",-0.0012435242878721109,"1-8ol, pa"
2022-11-10/1,"1-8ol, pa",0.06751070743083976,"1-8ol, pa"
2022-10-10/1,"1-8ol, t2h",0.2134674985563323,"1-8ol, t2h"
2022-10-10/2,"1-8ol, t2h",0.208752056235616,"1-8ol, t2h"
2022-10-11/1,"1-8ol, t2h",0.2221007412073983,"1-8ol, t2h"
2022-11-10/1,"1-8ol, t2h",0.22549694489672412,"1-8ol, t2h"
2022-10-10/1,"1-8ol, va",-0.07810553499114081,"1-8ol, va"
2022-10-10/2,"1-8ol, va",0.007699675603942802,"1-8ol, va"
2022-10-11/1,"1-8ol, va",0.15036762521500036,"1-8ol, va"
2022-11-10/1,"1-8ol, va",-0.010466078070360485,"1-8ol, va"
2022-09-21/1,"1p3ol, 1p3ol",1.0,"1p3ol, 1p3ol"
2022-09-22/2,"1p3ol, 1p3ol",1.0,"1p3ol, 1p3ol"
2022-09-26/1,"1p3ol, 1p3ol",1.0,"1p3ol, 1p3ol"
2022-09-26/3,"1p3ol, 1p3ol",1.0,"1p3ol, 1p3ol"
2022-09-21/1,"1p3ol, ECin",-0.06970759561340856,"1p3ol, ECin"
2022-09-22/2,"1p3ol, ECin",-0.03128296457825641,"1p3ol, ECin"
2022-09-26/1,"1p3ol, ECin",-0.07340288447058274,"1p3ol, ECin"
2022-09-26/3,"1p3ol, ECin",0.03019195033812838,"1p3ol, ECin"
2022-09-21/1,"1p3ol, MethOct",0.08075934836576137,"1p3ol, MethOct"
2022-09-22/2,"1p3ol, MethOct",0.02770630490031123,"1p3ol, MethOct"
2022-09-26/1,"1p3ol, MethOct",-0.07346358083258808,"1p3ol, MethOct"
2022-09-26/3,"1p3ol, MethOct",0.08819113128047196,"1p3ol, MethOct"
2022-09-21/1,"1p3ol, d-dlac",0.2151413860769601,"1p3ol, d-dlac"
2022-09-22/2,"1p3ol, d-dlac",0.2027673195155849,"1p3ol, d-dlac"
2022-09-26/1,"1p3ol, d-dlac",0.3482760134299434,"1p3ol, d-dlac"
2022-09-26/3,"1p3ol, d-dlac",0.28746219074852386,"1p3ol, d-dlac"
2022-09-21/1,"1p3ol, g-6lac",0.22841430638399896,"1p3ol, g-6lac"
2022-09-22/2,"1p3ol, g-6lac",0.31467472784171424,"1p3ol, g-6lac"
2022-09-26/1,"1p3ol, g-6lac",0.3840473186417779,"1p3ol, g-6lac"
2022-09-26/3,"1p3ol, g-6lac",0.47687388013570775,"1p3ol, g-6lac"
2022-09-21/1,"2-but, 1p3ol",0.03699164296496815,"2-but, 1p3ol"
2022-09-22/2,"2-but, 1p3ol",-0.05979672025626903,"2-but, 1p3ol"
