bodyId_post,KC_type,KC_subtype,n_claws
5813021471,KCab,KCab-c,5
5813021452,KCg,KCg-m,9
5813021465,KCab,KCab-m,5
5813021464,KCab,KCab-s,4
5813021645,KCa'b',KCa'b'-m,5
5813021642,KCa'b',KCa'b'-m,7
5813021647,KCab,KCab-m,6
5813021469,KCg,KCg-m,7
5813021659,KCg,KCg-m,10
5813021736,KCa'b',KCa'b'-ap2,5
5813021748,KCa'b',KCa'b'-ap2,5
5813021772,KCa'b',KCa'b'-m,6
5813021766,KCa'b',KCa'b'-ap2,5
5813021779,KCa'b',KCa'b'-ap2,5
5813021781,KCa'b',KCa'b'-ap2,7
5813021778,KCa'b',KCa'b'-m,3
5813021799,KCa'b',KCa'b'-ap2,5
5813021808,KCa'b',KCa'b'-ap1,2
5813021806,KCa'b',KCa'b'-ap2,4
5813021805,KCa'b',KCa'b'-ap1,4
5813021786,KCa'b',KCa'b'-m,5
5813021792,KCa'b',KCa'b'-m,3
5813021856,KCa'b',KCa'b'-ap1,5
5813021812,KCa'b',KCa'b'-ap1,5
5813021822,KCa'b',KCa'b'-ap1,3
5813021848,KCa'b',KCa'b'-ap2,5
5813021832,KCa'b',KCa'b'-m,4
5813022037,KCa'b',KCa'b'-ap1,4
5813022050,KCab,KCab-c,4
5813021989,KCab,KCab-c,4
5813021809,KCa'b',KCa'b'-ap1,3
5813021999,KCab,KCab-c,8
5813022042,KCab,KCab-c,4
5813022054,KCab,KCab-m,6
5813022049,KCab,KCab-m,5
5813022117,KCa'b',KCa'b'-ap2,6
5813021865,KCg,KCg-m,11
5813022119,KCg,KCg-m,8
5813022175,KCab,KCab-m,8
5813022210,KCg,KCg-m,8
5813022232,KCg,KCg-d,1
5813022212,KCab,KCab-s,7
5813022133,KCg,KCg-m,9
5813022207,KCg,KCg-m,8
5813022203,KCg,KCg-m,9
5813022060,KCg,KCg-m,12
5813022239,KCg,KCg-d,1
5813032245,KCab,KCab-c,5
5813032552,KCg,KCg-m,5
5813027460,KCg,KCg-m,7
5813027584,KCab,KCab-m,6
5813022352,KCg,KCg-m,8
5813032702,KCab,KCab-c,6
5813027400,KCg,KCg-m,9
5813032554,KCg,KCg-d,0
5813032868,KCa'b',KCa'b'-ap2,4
5813032694,KCab,KCab-m,5
5813032541,KCg,KCg-m,7
5813027704,KCg,KCg-m,9
5813032874,KCa'b',KCa'b'-ap2,2
5813032759,KCab,KCab-m,4
5813032811,KCa'b',KCa'b'-m,2
5813032782,KCg,KCg-m,12
5813032887,KCa'b',KCa'b'-ap1,4
5813032896,KCa'b',KCa'b'-ap2,6
5813032771,KCg,KCg-s2(super),20
5813032734,KCab,KCab-m,7
5813032946,KCab,KCab-c,5
5813032900,KCa'b',KCa'b'-ap2,4
5813033012,KCg,KCg-m,11
5813033009,KCab,KCab-s,6
5813032967,KCg,KCg-m,8
5813032876,KCa'b',KCa'b'-ap1,4
5813033059,KCg,KCg-m,8
5813033086,KCg,KCg-d,2
5813033127,KCa'b',KCa'b'-ap2,3
5813035318,KC part due to gap,KC part due to gap,2
5813033259,KCab,KCab-c,4
5813033144,KCg,KCg-m,9
5813033065,KCg,KCg-m,11
5813033208,KCa'b',KCa'b'-ap2,4
5813033267,KCab,KCab-m,4
5813033226,KCg,KCg-m,9
5813035613,KCa'b',KCa'b'-ap1,3
5813035558,KCab,KCab-s,8
5813040887,KC part due to gap,KC part due to gap,4
5813033277,KCab,KCab-m,4
5813040892,KC part due to gap,KC part due to gap,3
5813035612,KCg,KCg-m,10
5813040171,KCg,KCg-m,9
5813041206,KCg,KCg-m,11
5813042616,KCab,KCab-m,5
5813047220,KCa'b',KCa'b'-m,5
5813035267,KCa'b',KCa'b'-ap1,4
5813047662,KCg,KCg-m,9
5813047676,KCa'b',KCa'b'-ap2,4
5813047221,KCa'b',KCa'b'-m,4
5813047790,KCa'b',KCa'b'-ap1,5
5813050820,KCab,KCab-m,5
5813049834,KCa'b',KCa'b'-ap1,2
5813050765,KCa'b',KCa'b'-ap2,5
5813050818,KCab,KCab-m,4
5813053878,KCg,KCg-m,9
5813053821,KCg,KCg-m,9
5813053885,KCg,KCg-m,10
5813053935,KCg,KCg-m,6
5813053937,KCg,KCg-m,9
5813055889,KCab,KCab-s,5
5813054085,KCg,KCg-m,7
5813055914,KCab,KCab-s,6
5813053886,KCg,KCg-m,10
5813053888,KCg,KCg-m,10
5813054086,KCg,KCg-m,10
5813054342,KCab,KCab-s,7
5813054343,KCab,KCab-s,4
5813056110,KCab,KCab-m,7
5813054643,KCab,KCab-m,5
5813056120,KCg,KCg-m,9
5813055916,KCab,KCab-c,4
5813056121,KCg,KCg-m,8
5813055924,KCg,KCg-m,10
5813055923,KCg,KCg-m,11
5813056299,KCa'b',KCa'b'-m,6
5813056300,KCa'b',KCa'b'-ap2,4
5813056234,KCab,KCab-m,7
5813056305,KCa'b',KCa'b'-m,8
5813056307,KCa'b',KCa'b'-m,4
5813056313,KCa'b',KCa'b'-ap2,6
5813056327,KCa'b',KCa'b'-m,5
5813056309,KCg,KCg-m,7
5813056311,KCg,KCg-m,9
5813056372,KCa'b',KCa'b'-m,4
5813056383,KCg,KCg-m,8
5813056390,KCa'b',KCa'b'-ap2,4
5813056395,KCab,KCab-m,5
5813056355,KCab,KCab-s,7
5813057191,KCg,KCg-m,10
5813057187,KCab,KCab-s,6
5813057227,KCa'b',KCa'b'-m,5
5813056414,KCg,KCg-m,8
5813057573,KCab,KCab-c,6
5813057213,KCab,KCab-m,8
5813057210,KCg,KCg-m,7
5813057867,KCa'b',KCa'b'-ap1,4
5813057869,KCg,KCg-m,7
5813057239,KCa'b',KCa'b'-m,4
5813058106,KCab,KCab-m,4
5813057942,KCa'b',KCa'b'-m,4
5813057468,KCg,KCg-m,8
5813057956,KCg,KCg-m,8
5813058069,KCab,KCab-m,7
5813058215,KCa'b',KCa'b'-ap2,3
5813060614,KCab,KCab-s,5
5813058163,KCa'b',KCa'b'-ap2,6
5813060663,KCg,KCg-m,9
5813059951,KCa'b',KCa'b'-ap2,5
5813060774,KCa'b',KCa'b'-ap2,6
5813060798,KCg,KCg-m,8
5813060776,KCa'b',KCa'b'-ap2,4
5813061044,KCab,KCab-c,6
5813060812,KCg,KCg-m,9
5813060799,KCg,KCg-m,11
5813061597,KCa'b',KCa'b'-ap1,3
5813060811,KCg,KCg-m,8
5813061625,KCab,KCab-m,8
5813062565,KCa'b',KCa'b'-ap1,4
5813062631,KCg,KCg-m,9
5813062830,KCab,KCab-c,6
5813063140,KCa'b',KCa'b'-m,4
5813062617,KCg,KCg-m,9
5813062842,KCa'b',KCa'b'-m,3
5813063224,KCa'b',KCa'b'-ap2,3
5813062862,KCg,KCg-m,10
5813062850,KCab,KCab-s,5
5813062645,KCg,KCg-m,6
5813063449,KCab,KCab-c,4
5813064427,KCa'b',KCa'b'-ap1,4
5813063527,KCa'b',KCa'b'-m,3
5813062637,KCg,KCg-m,10
5813063229,KCab,KCab-s,5
5813065308,KCab,KCab-m,5
5813065443,KCab,KCab-s,4
5813067736,KCab,KCab-m,5
5813064793,KCg,KCg-m,10
5813067761,KCab,KCab-m,5
5813067793,KCg,KCg-m,6
5813067792,KCg,KCg-m,10
5813067795,KCg,KCg-m,9
5813067765,KCg,KCg-m,10
5813067836,KCab,KCab-m,6
5813067817,KCg,KCg-m,7
5813067779,KCab,KCab-s,6
5813067869,KCab,KCab-m,5
5813068687,KCa'b',KCa'b'-m,6
5813067833,KCg,KCg-m,12
5813067826,KCg,KCg-d,7
5813067858,KCa'b',KCa'b'-ap2,6
5813068690,KCa'b',KCa'b'-m,6
5813068692,KCa'b',KCa'b'-ap2,4
5813068743,KCab,KCab-s,6
5813068969,KCg,KCg-m,8
5813068984,KCa'b',KCa'b'-ap1,3
5813069379,KCa'b',KCa'b'-ap2,3
5813069385,KCa'b',KCa'b'-m,5
5813069114,KCab,KCab-s,5
5813068752,KCa'b',KCa'b'-m,5
5813069096,KCg,KCg-m,10
5813069792,KCg,KCg-m,9
5813075855,KCg,KCg-m,10
5813070581,KCg,KCg-m,10
5813070672,KCg,KCg-m,8
5813071406,KCab,KCab-m,6
5813077572,KCg,KCg-m,6
5813077582,KCa'b',KCa'b'-ap2,5
5813077583,KCa'b',KCa'b'-ap2,4
5813077579,KCa'b',KCa'b'-ap2,3
5813077616,KCab,KCab-s,6
5813077610,KCg,KCg-m,11
5813078499,KCa'b',KCa'b'-m,3
5813078179,KCa'b',KCa'b'-ap2,3
5813078323,KCa'b',KCa'b'-ap1,2
5813078053,KCab,KCab-s,7
5813078064,KCa'b',KCa'b'-m,6
5813077611,KCg,KCg-m,9
5813077613,KCg,KCg-m,9
5813078552,KCab,KCab-s,5
5813078555,KC part due to gap,KC part due to gap,3
5813078507,KCab,KCab-s,7
5813078679,KCa'b',KCa'b'-ap1,3
5813080254,KCab,KCab-m,6
5813079174,KCab,KCab-m,6
5813079489,KCg,KCg-m,7
5813079050,KCg,KCg-m,6
5813081176,KCg,KCg-d,3
5813081174,KCg,KCg-m,6
5813080343,KCab,KCab-m,6
5813080766,KCg,KCg-m,9
5813081511,KCab,KCab-c,4
5813082811,KCab,KCab-s,6
5813083651,KCg,KCg-d,0
5813081175,KCg,KCg-d,3
5813083990,KCg,KCg-m,7
5813084505,KCa'b',KCa'b'-ap1,4
5813082847,KCab,KCab-c,7
5813081797,KCab,KCab-s,7
5813087831,KCab,KCab-c,5
5813090861,KCab,KCab-m,5
5813087453,KCab,KCab-m,6
5813083719,KCab,KCab-m,5
5813085240,KCa'b',KCa'b'-ap2,4
5813090605,KCab,KCab-m,6
5813088058,KCab,KCab-s,4
5813086212,KCab,KCab-c,7
5813087798,KCg,KCg-m,9
5813089804,KCab,KCab-m,4
5813084692,KCg,KCg-m,10
5813088767,KCab,KCab-s,4
5813091021,KCa'b',KCa'b'-ap1,3
5813093544,KCab,KCab-m,5
5813094364,KCg,KCg-m,4
5813094743,KCg,KCg-m,8
5813095523,KCg,KCg-m,10
5813096260,KCa'b',KCa'b'-ap2,4
5813095238,KCab,KCab-m,4
5813095018,KCa'b',KCa'b'-ap2,5
5813095472,KCa'b',KCa'b'-m,5
5813098738,KCab,KCab-s,5
5813095915,KCg,KCg-m,10
5813093847,KCg,KCg-d,2
5813092931,KCab,KCab-p,1
5813106192,KCab,KCab-m,6
5813091211,KCab,KCab-s,3
5813106497,KCab,KCab-m,4
5813093111,KCa'b',KCa'b'-ap2,5
5813091313,KCab,KCab-m,4
5813102642,KCg,KCg-m,8
5813093014,KCg,KCg-m,9
5813099399,KCg,KCg-m,7
5813101387,KCg,KCg-m,8
5813110459,KCa'b',KCa'b'-ap1,5
5813099783,KCab,KCab-m,6
5813104096,KCg,KCg-m,8
5813109913,KCab,KCab-s,7
5813110152,KCab,KCab-s,8
5813110238,KCab,KCab-s,6
5813104095,KCg,KCg-m,8
5813096281,KCab,KCab-c,8
5813110928,KCab,KCab-s,5
5813110639,KCg,KCg-m,8
5813111042,KCa'b',KCa'b'-ap1,1
5813116530,KC part due to gap,KC part due to gap,4
5813112511,KCa'b',KCa'b'-ap1,4
5813114253,KCab,KCab-m,6
5813113782,KCab,KCab-m,6
5813128857,KCab,KCab-c,6
5813114971,KCab,KCab-p,2
5901197726,KCg,KCg-m,9
5901207528,KCab,KCab-c,3
5901202076,KCab,KCab-c,4
5901202102,KCg,KCg-m,7
5901193485,KCg,KCg-m,8
5901198074,KCg,KCg-m,9
5901205770,KCab,KCab-s,6
5901225361,KCg,KCg-m,6
