source,target,weight,target_cell_class,target_cell_type,target_hemibrain_type,target_side,source_cell_class,source_cell_type,source_hemibrain_type,source_side
720575940604352172,720575940617436305,10.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA4m_adPN,right
720575940604352172,720575940617855133,8.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA4m_adPN,right
720575940604352172,720575940619781620,4.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,DA4m_adPN,right
720575940604352172,720575940619864912,12.0,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,right,ALPN,,DA4m_adPN,right
720575940604352172,720575940620153876,15.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA4m_adPN,right
720575940604352172,720575940620413355,11.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,DA4m_adPN,right
720575940604352172,720575940621382852,7.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,DA4m_adPN,right
720575940604352172,720575940621413670,6.0,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,right,ALPN,,DA4m_adPN,right
720575940604352172,720575940621871484,4.0,Kenyon_Cell,,KCg-d,right,ALPN,,DA4m_adPN,right
720575940604352172,720575940623964820,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA4m_adPN,right
720575940604352172,720575940624527091,14.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA4m_adPN,right
720575940604352172,720575940624711655,6.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA4m_adPN,right
720575940604352172,720575940626252273,8.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA4m_adPN,right
720575940604352172,720575940626820395,18.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA4m_adPN,right
720575940604352172,720575940627230986,20.0,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,right,ALPN,,DA4m_adPN,right
720575940604352172,720575940627483413,7.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA4m_adPN,right
720575940604352172,720575940629804544,14.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA4m_adPN,right
720575940604352172,720575940629917228,25.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA4m_adPN,right
720575940604352172,720575940629917482,12.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,DA4m_adPN,right
720575940604352172,720575940630868525,6.0,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,right,ALPN,,DA4m_adPN,right
720575940604352172,720575940631647043,17.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA4m_adPN,right
720575940604352172,720575940631798888,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA4m_adPN,right
720575940604352172,720575940631827527,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA4m_adPN,right
720575940604352172,720575940632172591,19.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA4m_adPN,right
720575940604352172,720575940633560545,7.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA4m_adPN,right
720575940604352172,720575940636488878,3.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,DA4m_adPN,right
720575940604352172,720575940636877936,21.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA4m_adPN,right
720575940604352172,720575940637211462,2.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,DA4m_adPN,right
720575940604352172,720575940637404750,29.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA4m_adPN,right
720575940604352172,720575940637774426,24.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA4m_adPN,right
720575940604352172,720575940639071029,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA4m_adPN,right
720575940604352172,720575940644843031,9.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA4m_adPN,right
720575940604352172,720575940659297153,16.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,DA4m_adPN,right
720575940604407468,720575940603674656,24.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,DA1_lPN,right
720575940604407468,720575940605606274,12.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940609190866,9.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,DA1_lPN,right
720575940604407468,720575940612339810,16.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940613460034,4.0,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,right,ALPN,,DA1_lPN,right
720575940604407468,720575940614742687,8.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940614900886,8.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,DA1_lPN,right
720575940604407468,720575940616702262,14.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940617650722,5.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,DA1_lPN,right
720575940604407468,720575940617734603,15.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,DA1_lPN,right
720575940604407468,720575940618182981,14.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940618739621,7.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940619358257,22.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940619412596,14.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940619597761,12.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940619651019,10.0,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,right,ALPN,,DA1_lPN,right
720575940604407468,720575940619794512,14.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940620600700,15.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940620862273,14.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940621709132,10.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940621791356,12.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940621878021,18.0,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,right,ALPN,,DA1_lPN,right
720575940604407468,720575940621906345,22.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940621973018,9.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940622204669,1.0,Kenyon_Cell,,KCg-d,right,ALPN,,DA1_lPN,right
720575940604407468,720575940622737812,7.0,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,right,ALPN,,DA1_lPN,right
720575940604407468,720575940622972686,3.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940623358645,17.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940623822261,10.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940624096039,5.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940624421148,19.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940625377688,10.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940625940456,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940626535434,27.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940627264488,14.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940627552168,10.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940629792620,2.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,DA1_lPN,right
720575940604407468,720575940630039547,12.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940630436603,12.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,DA1_lPN,right
720575940604407468,720575940630571980,11.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940630764741,16.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,DA1_lPN,right
720575940604407468,720575940630780755,9.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,DA1_lPN,right
720575940604407468,720575940631453763,24.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940631842956,19.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940631998023,10.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,DA1_lPN,right
720575940604407468,720575940632668973,12.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940632736045,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940634967962,18.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940636364133,27.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940638468678,12.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940640634787,20.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940644554606,20.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,DA1_lPN,right
720575940604407468,720575940644805143,16.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940646229283,8.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940649012857,17.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA1_lPN,right
720575940604407468,720575940652809377,12.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,DA1_lPN,right
720575940604407468,720575940660047489,10.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,DA1_lPN,right
720575940605309361,720575940604766153,1.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940606454108,1.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940606954114,2.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940607828233,19.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940608345867,21.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940608393739,13.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940608550409,13.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940609941653,11.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940611946482,17.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940613071587,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940613954769,8.0,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940614008785,14.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940614132667,18.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940614240766,4.0,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940614418118,12.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940614854294,40.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940615193100,2.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940616208965,7.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940617908820,12.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940618980299,16.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940619155029,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940619305808,12.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940619509744,1.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940619731392,15.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940619795883,22.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940619994759,6.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940620020769,5.0,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940620042375,11.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940620051580,19.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940620073606,17.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940620079856,13.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940620210857,13.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940620354849,22.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940620418774,2.0,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940620464204,10.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940620537071,14.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940620686761,18.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940620746093,4.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940620955149,1.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940621017921,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940621174704,3.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940621560052,20.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940621888169,15.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940621892122,20.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940621924615,22.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940621944583,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940622288152,23.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940622654444,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940622821325,14.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940622996104,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940623129087,17.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940623191334,4.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940623438571,9.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940624032264,8.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940624271716,7.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940624396524,17.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940624584579,9.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940625454640,23.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940625532689,14.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940625724072,7.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940625864964,9.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940626044924,10.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940626253318,4.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940626526218,20.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940627021128,13.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940627045636,19.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940627282002,22.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940627295802,8.0,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940627585286,20.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940627776450,16.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940628054839,9.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940628121287,22.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940628128079,2.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940628414567,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940628471392,7.0,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940628761039,23.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940629166592,2.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940629671235,28.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940630332753,12.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940630935570,21.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940632536780,27.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940632835810,2.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940633215339,1.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940633551028,6.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940633908887,16.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940634000495,18.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940635452408,20.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940636069751,9.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940636447630,1.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940637315418,10.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940637657189,23.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940638531637,1.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940639100760,25.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940639515965,20.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940644609134,18.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940646646148,16.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940652875169,6.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605309361,720575940654491553,18.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7v_adPN,right
720575940605400096,720575940606680706,2.0,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940606892674,1.0,Kenyon_Cell,,KCg-s2,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940607054770,1.0,Kenyon_Cell,,KCab-p,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940608191836,3.0,Kenyon_Cell,,KCab-p,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940610823010,5.0,Kenyon_Cell,,KCab-p,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940612767126,5.0,Kenyon_Cell,,KCab-p,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940612796786,3.0,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940614207850,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940615196063,3.0,Kenyon_Cell,,KCab-p,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940615289759,2.0,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940615671494,6.0,Kenyon_Cell,,KCab-p,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940615832577,6.0,Kenyon_Cell,,KCab-p,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940616306210,1.0,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940617478427,6.0,Kenyon_Cell,,KCab-p,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940618341952,2.0,Kenyon_Cell,,KCab-p,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940619077217,3.0,Kenyon_Cell,,KCab-p,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940620700769,4.0,Kenyon_Cell,,KCab-p,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940622542517,2.0,Kenyon_Cell,,KCg-m,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940622836455,1.0,Kenyon_Cell,,KCab-p,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940622891277,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940623546638,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940626043454,3.0,Kenyon_Cell,,KCab-p,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940626305028,1.0,Kenyon_Cell,,KCab-p,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940626991771,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940627085578,2.0,Kenyon_Cell,,KCab-p,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940628045318,3.0,Kenyon_Cell,,KCab-p,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940628312049,2.0,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940629319106,1.0,Kenyon_Cell,,KCab-p,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940629507706,6.0,Kenyon_Cell,,KCab-p,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940630331244,2.0,Kenyon_Cell,,KCab-p,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940630949187,2.0,Kenyon_Cell,,KCab-p,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940631485251,2.0,Kenyon_Cell,,KCab-p,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940632019247,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940632366623,3.0,Kenyon_Cell,,KCab-p,right,ALPN,,M_l2PNm16,right
720575940605400096,720575940632437331,1.0,Kenyon_Cell,,KCab-p,right,ALPN,,M_l2PNm16,right
720575940606590338,720575940602564320,19.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM1_lPN,right
720575940606590338,720575940605180337,12.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VM1_lPN,right
720575940606590338,720575940605290441,17.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM1_lPN,right
720575940606590338,720575940605997257,6.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VM1_lPN,right
720575940606590338,720575940608015627,9.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM1_lPN,right
720575940606590338,720575940609220291,6.0,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,right,ALPN,,VM1_lPN,right
720575940606590338,720575940611686809,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM1_lPN,right
720575940606590338,720575940612384665,9.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM1_lPN,right
720575940606590338,720575940613188319,10.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM1_lPN,right
720575940606590338,720575940614772383,28.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VM1_lPN,right
720575940606590338,720575940615894173,10.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VM1_lPN,right
720575940606590338,720575940616578646,16.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM1_lPN,right
720575940606590338,720575940617034753,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM1_lPN,right
720575940606590338,720575940617926198,13.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VM1_lPN,right
720575940606590338,720575940618036509,7.0,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,right,ALPN,,VM1_lPN,right
720575940606590338,720575940618266491,9.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM1_lPN,right
